scenario_id,scenario_kind,true_roots,missing_rate,false_alarm_count,trial,observed_alarm_count,global_predicted_roots,correlated_predicted_roots,global_root_recall,correlated_root_recall,global_exact_match,correlated_exact_match,true_service_count,predicted_service_count,service_recall,service_jaccard
independent-02,independent,access-02;aggregation-03,0.0,0,9,5,aggregation-03;core-02,aggregation-03;access-02,0.5,1.0,0.0,1.0,4,4,1.0,1.0
independent-02,independent,access-02;aggregation-03,0.0,0,10,5,aggregation-03;core-02,aggregation-03;access-02,0.5,1.0,0.0,1.0,4,4,1.0,1.0
independent-02,independent,access-02;aggregation-03,0.0,0,11,5,aggregation-03;core-02,aggregation-03;access-02,0.5,1.0,0.0,1.0,4,4,1.0,1.0
independent-02,independent,access-02;aggregation-03,0.0,0,12,5,aggregation-03;core-02,aggregation-03;access-02,0.5,1.0,0.0,1.0,4,4,1.0,1.0
independent-02,independent,access-02;aggregation-03,0.0,0,13,5,aggregation-03;core-02,aggregation-03;access-02,0.5,1.0,0.0,1.0,4,4,1.0,1.0
independent-02,independent,access-02;aggregation-03,0.0,0,14,5,aggregation-03;core-02,aggregation-03;access-02,0.5,1.0,0.0,1.0,4,4,1.0,1.0
independent-02,independent,access-02;aggregation-03,0.0,0,15,5,aggregation-03;core-02,aggregation-03;access-02,0.5,1.0,0.0,1.0,4,4,1.0,1.0
independent-02,independent,access-02;aggregation-03,0.0,0,16,5,aggregation-03;core-02,aggregation-03;access-02,0.5,1.0,0.0,1.0,4,4,1.0,1.0
independent-02,independent,access-02;aggregation-03,0.0,0,17,5,aggregation-03;core-02,aggregation-03;access-02,0.5,1.0,0.0,1.0,4,4,1.0,1.0
independent-02,independent,access-02;aggregation-03,0.0,0,18,5,aggregation-03;core-02,aggregation-03;access-02,0.5,1.0,0.0,1.0,4,4,1.0,1.0
independent-02,independent,access-02;aggregation-03,0.0,0,19,5,aggregation-03;core-02,aggregation-03;access-02,0.5,1.0,0.0,1.0,4,4,1.0,1.0
independent-02,independent,access-02;aggregation-03,0.0,2,0,7,aggregation-03;core-02,aggregation-03;access-02,0.5,1.0,0.0,1.0,4,4,1.0,1.0
independent-02,independent,access-02;aggregation-03,0.0,2,1,7,aggregation-03;core-02,aggregation-03;core-01,0.5,0.5,0.0,0.0,4,9,1.0,0.4444444444444444
independent-02,independent,access-02;aggregation-03,0.0,2,2,7,aggregation-03;core-02,core-02;access-02,0.5,0.5,0.0,0.0,4,7,1.0,0.5714285714285714
independent-02,independent,access-02;aggregation-03,0.0,2,3,7,aggregation-03;core-02,aggregation-03;aggregation-05,0.5,0.5,0.0,0.0,4,6,0.75,0.42857142857142855
independent-02,independent,access-02;aggregation-03,0.0,2,4,7,aggregation-03;core-02,aggregation-03;core-01,0.5,0.5,0.0,0.0,4,9,1.0,0.4444444444444444
independent-02,independent,access-02;aggregation-03,0.0,2,5,7,aggregation-03;core-02,aggregation-03;access-02,0.5,1.0,0.0,1.0,4,4,1.0,1.0
independent-02,independent,access-02;aggregation-03,0.0,2,6,7,aggregation-03;core-02,aggregation-03;access-02,0.5,1.0,0.0,1.0,4,4,1.0,1.0
independent-02,independent,access-02;aggregation-03,0.0,2,7,7,aggregation-03;core-02,aggregation-03;access-02,0.5,1.0,0.0,1.0,4,4,1.0,1.0
independent-02,independent,access-02;aggregation-03,0.0,2,8,7,aggregation-03;core-02,aggregation-03;access-02,0.5,1.0,0.0,1.0,4,4,1.0,1.0
independent-02,independent,access-02;aggregation-03,0.0,2,9,7,aggregation-03;core-02,aggregation-03;core-01,0.5,0.5,0.0,0.0,4,9,1.0,0.4444444444444444
independent-02,independent,access-02;aggregation-03,0.0,2,10,7,aggregation-03;core-02,aggregation-03;access-02,0.5,1.0,0.0,1.0,4,4,1.0,1.0
independent-02,independent,access-02;aggregation-03,0.0,2,11,7,aggregation-03;core-02,aggregation-03;access-02,0.5,1.0,0.0,1.0,4,4,1.0,1.0
independent-02,independent,access-02;aggregation-03,0.0,2,12,7,aggregation-03;core-02,aggregation-03;access-02,0.5,1.0,0.0,1.0,4,4,1.0,1.0
independent-02,independent,access-02;aggregation-03,0.0,2,13,7,aggregation-03;core-02,aggregation-03;access-02,0.5,1.0,0.0,1.0,4,4,1.0,1.0
independent-02,independent,access-02;aggregation-03,0.0,2,14,7,aggregation-03;core-02,aggregation-03;core-01,0.5,0.5,0.0,0.0,4,9,1.0,0.4444444444444444
independent-02,independent,access-02;aggregation-03,0.0,2,15,7,aggregation-03;core-02,aggregation-03;access-02,0.5,1.0,0.0,1.0,4,4,1.0,1.0
independent-02,independent,access-02;aggregation-03,0.0,2,16,7,aggregation-03;core-02,aggregation-03;access-01,0.5,0.5,0.0,0.0,4,4,0.75,0.6
independent-02,independent,access-02;aggregation-03,0.0,2,17,7,aggregation-03;core-02,aggregation-03;access-02,0.5,1.0,0.0,1.0,4,4,1.0,1.0
independent-02,independent,access-02;aggregation-03,0.0,2,18,7,aggregation-03;core-02,aggregation-03;access-02,0.5,1.0,0.0,1.0,4,4,1.0,1.0
independent-02,independent,access-02;aggregation-03,0.0,2,19,7,aggregation-03;core-02,aggregation-03;access-02,0.5,1.0,0.0,1.0,4,4,1.0,1.0
independent-02,independent,access-02;aggregation-03,0.0,4,0,9,aggregation-03;core-02,aggregation-03;access-02,0.5,1.0,0.0,1.0,4,4,1.0,1.0
independent-02,independent,access-02;aggregation-03,0.0,4,1,9,aggregation-03;access-02,aggregation-03;access-02,1.0,1.0,1.0,1.0,4,4,1.0,1.0
independent-02,independent,access-02;aggregation-03,0.0,4,2,9,aggregation-03;access-02,aggregation-03;access-02,1.0,1.0,1.0,1.0,4,4,1.0,1.0
independent-02,independent,access-02;aggregation-03,0.0,4,3,9,aggregation-03;core-02,aggregation-03;access-02,0.5,1.0,0.0,1.0,4,4,1.0,1.0
independent-02,independent,access-02;aggregation-03,0.0,4,4,9,aggregation-03;core-02,aggregation-03;access-02,0.5,1.0,0.0,1.0,4,4,1.0,1.0
independent-02,independent,access-02;aggregation-03,0.0,4,5,9,aggregation-03;core-02,aggregation-03;access-02,0.5,1.0,0.0,1.0,4,4,1.0,1.0
independent-02,independent,access-02;aggregation-03,0.0,4,6,9,aggregation-03;core-02,aggregation-03;aggregation-02,0.5,0.5,0.0,0.0,4,6,0.75,0.42857142857142855
independent-02,independent,access-02;aggregation-03,0.0,4,7,9,aggregation-03;core-02,aggregation-03;core-01,0.5,0.5,0.0,0.0,4,9,1.0,0.4444444444444444
independent-02,independent,access-02;aggregation-03,0.0,4,8,9,aggregation-03;core-02,aggregation-03;core-01,0.5,0.5,0.0,0.0,4,9,1.0,0.4444444444444444
independent-02,independent,access-02;aggregation-03,0.0,4,9,9,aggregation-03;core-02,aggregation-03;core-01,0.5,0.5,0.0,0.0,4,9,1.0,0.4444444444444444
independent-02,independent,access-02;aggregation-03,0.0,4,10,9,aggregation-03;core-02,aggregation-03;access-02,0.5,1.0,0.0,1.0,4,4,1.0,1.0
independent-02,independent,access-02;aggregation-03,0.0,4,11,9,aggregation-03;core-02,aggregation-03;access-02,0.5,1.0,0.0,1.0,4,4,1.0,1.0
independent-02,independent,access-02;aggregation-03,0.0,4,12,9,aggregation-03;core-02,aggregation-03;access-02,0.5,1.0,0.0,1.0,4,4,1.0,1.0
independent-02,independent,access-02;aggregation-03,0.0,4,13,9,aggregation-03;core-02,aggregation-03;access-02,0.5,1.0,0.0,1.0,4,4,1.0,1.0
independent-02,independent,access-02;aggregation-03,0.0,4,14,9,aggregation-03;access-02,aggregation-03;access-02,1.0,1.0,1.0,1.0,4,4,1.0,1.0
independent-02,independent,access-02;aggregation-03,0.0,4,15,9,aggregation-03;access-02,aggregation-03;core-01,1.0,0.5,1.0,0.0,4,9,1.0,0.4444444444444444
independent-02,independent,access-02;aggregation-03,0.0,4,16,9,aggregation-03;core-02,aggregation-03;core-01,0.5,0.5,0.0,0.0,4,9,1.0,0.4444444444444444
independent-02,independent,access-02;aggregation-03,0.0,4,17,9,aggregation-03;core-02,aggregation-03;aggregation-01,0.5,0.5,0.0,0.0,4,6,1.0,0.6666666666666666
independent-02,independent,access-02;aggregation-03,0.0,4,18,9,aggregation-03;core-02,core-02;core-01,0.5,0.0,0.0,0.0,4,12,1.0,0.3333333333333333
independent-02,independent,access-02;aggregation-03,0.0,4,19,9,aggregation-03;core-02,aggregation-03;access-02,0.5,1.0,0.0,1.0,4,4,1.0,1.0
independent-02,independent,access-02;aggregation-03,0.2,0,0,3,aggregation-03;core-02,aggregation-03;core-02,0.5,0.5,0.0,0.0,4,6,0.75,0.42857142857142855
independent-02,independent,access-02;aggregation-03,0.2,0,1,2,aggregation-03;core-02,aggregation-03;core-02,0.5,0.5,0.0,0.0,4,6,0.75,0.42857142857142855
independent-02,independent,access-02;aggregation-03,0.2,0,2,3,aggregation-03;core-02,aggregation-03;core-02,0.5,0.5,0.0,0.0,4,6,0.75,0.42857142857142855
independent-02,independent,access-02;aggregation-03,0.2,0,3,5,aggregation-03;core-02,aggregation-03;access-02,0.5,1.0,0.0,1.0,4,4,1.0,1.0
independent-02,independent,access-02;aggregation-03,0.2,0,4,5,aggregation-03;core-02,aggregation-03;access-02,0.5,1.0,0.0,1.0,4,4,1.0,1.0
independent-02,independent,access-02;aggregation-03,0.2,0,5,3,aggregation-03;core-02,aggregation-03;access-02,0.5,1.0,0.0,1.0,4,4,1.0,1.0
independent-02,independent,access-02;aggregation-03,0.2,0,6,5,aggregation-03;core-02,aggregation-03;access-02,0.5,1.0,0.0,1.0,4,4,1.0,1.0
independent-02,independent,access-02;aggregation-03,0.2,0,7,4,aggregation-03;core-02,aggregation-03;access-02,0.5,1.0,0.0,1.0,4,4,1.0,1.0
independent-02,independent,access-02;aggregation-03,0.2,0,8,4,aggregation-03;core-02,aggregation-03;access-02,0.5,1.0,0.0,1.0,4,4,1.0,1.0
independent-02,independent,access-02;aggregation-03,0.2,0,9,2,aggregation-03;core-02,aggregation-03;core-02,0.5,0.5,0.0,0.0,4,6,0.75,0.42857142857142855
independent-02,independent,access-02;aggregation-03,0.2,0,10,4,aggregation-03;core-02,aggregation-03;access-02,0.5,1.0,0.0,1.0,4,4,1.0,1.0
independent-02,independent,access-02;aggregation-03,0.2,0,11,4,aggregation-03;core-02,aggregation-03;access-02,0.5,1.0,0.0,1.0,4,4,1.0,1.0
independent-02,independent,access-02;aggregation-03,0.2,0,12,5,aggregation-03;core-02,aggregation-03;access-02,0.5,1.0,0.0,1.0,4,4,1.0,1.0
independent-02,independent,access-02;aggregation-03,0.2,0,13,3,aggregation-03;core-02,aggregation-03;core-02,0.5,0.5,0.0,0.0,4,6,0.75,0.42857142857142855
independent-02,independent,access-02;aggregation-03,0.2,0,14,4,aggregation-03;core-02,aggregation-03;core-02,0.5,0.5,0.0,0.0,4,6,0.75,0.42857142857142855
independent-02,independent,access-02;aggregation-03,0.2,0,15,5,aggregation-03;core-02,aggregation-03;access-02,0.5,1.0,0.0,1.0,4,4,1.0,1.0
independent-02,independent,access-02;aggregation-03,0.2,0,16,4,aggregation-03;core-02,aggregation-03;access-02,0.5,1.0,0.0,1.0,4,4,1.0,1.0
independent-02,independent,access-02;aggregation-03,0.2,0,17,4,aggregation-03;core-02,aggregation-03;access-02,0.5,1.0,0.0,1.0,4,4,1.0,1.0
independent-02,independent,access-02;aggregation-03,0.2,0,18,5,aggregation-03;core-02,aggregation-03;access-02,0.5,1.0,0.0,1.0,4,4,1.0,1.0
independent-02,independent,access-02;aggregation-03,0.2,0,19,4,aggregation-03;core-02,aggregation-03;access-02,0.5,1.0,0.0,1.0,4,4,1.0,1.0
independent-02,independent,access-02;aggregation-03,0.2,2,0,6,aggregation-03;core-02,aggregation-03;aggregation-01,0.5,0.5,0.0,0.0,4,6,1.0,0.6666666666666666
independent-02,independent,access-02;aggregation-03,0.2,2,1,7,aggregation-03;core-02,aggregation-03;core-01,0.5,0.5,0.0,0.0,4,9,1.0,0.4444444444444444
independent-02,independent,access-02;aggregation-03,0.2,2,2,7,aggregation-03;core-02,aggregation-03;access-02,0.5,1.0,0.0,1.0,4,4,1.0,1.0
independent-02,independent,access-02;aggregation-03,0.2,2,3,7,aggregation-03;core-02,aggregation-03;aggregation-01,0.5,0.5,0.0,0.0,4,6,1.0,0.6666666666666666
independent-02,independent,access-02;aggregation-03,0.2,2,4,7,aggregation-03;core-02,aggregation-03;core-01,0.5,0.5,0.0,0.0,4,9,1.0,0.4444444444444444
independent-02,independent,access-02;aggregation-03,0.2,2,5,6,aggregation-03;core-02,aggregation-03;access-02,0.5,1.0,0.0,1.0,4,4,1.0,1.0
independent-02,independent,access-02;aggregation-03,0.2,2,6,7,aggregation-03;core-02,aggregation-03;access-02,0.5,1.0,0.0,1.0,4,4,1.0,1.0
independent-02,independent,access-02;aggregation-03,0.2,2,7,7,aggregation-03;core-02,aggregation-03;access-02,0.5,1.0,0.0,1.0,4,4,1.0,1.0
independent-02,independent,access-02;aggregation-03,0.2,2,8,6,aggregation-03;core-02,aggregation-03;access-02,0.5,1.0,0.0,1.0,4,4,1.0,1.0
independent-02,independent,access-02;aggregation-03,0.2,2,9,7,aggregation-03;core-02,aggregation-03;access-02,0.5,1.0,0.0,1.0,4,4,1.0,1.0
independent-02,independent,access-02;aggregation-03,0.2,2,10,5,aggregation-03;access-02,aggregation-03;access-02,1.0,1.0,1.0,1.0,4,4,1.0,1.0
independent-02,independent,access-02;aggregation-03,0.2,2,11,7,aggregation-03;core-02,aggregation-03;core-03,0.5,0.5,0.0,0.0,4,9,0.75,0.3
independent-02,independent,access-02;aggregation-03,0.2,2,12,4,access-02;access-09,access-09;access-02,0.5,0.5,0.0,0.0,4,2,0.5,0.5
independent-02,independent,access-02;aggregation-03,0.2,2,13,5,aggregation-03;core-02,aggregation-03;core-03,0.5,0.5,0.0,0.0,4,9,0.75,0.3
independent-02,independent,access-02;aggregation-03,0.2,2,14,7,aggregation-03;core-02,aggregation-03;access-02,0.5,1.0,0.0,1.0,4,4,1.0,1.0
independent-02,independent,access-02;aggregation-03,0.2,2,15,5,aggregation-03;access-02,access-02;aggregation-03,1.0,1.0,1.0,1.0,4,4,1.0,1.0
independent-02,independent,access-02;aggregation-03,0.2,2,16,7,aggregation-03;core-02,aggregation-03;access-02,0.5,1.0,0.0,1.0,4,4,1.0,1.0
independent-02,independent,access-02;aggregation-03,0.2,2,17,6,aggregation-03;core-02,aggregation-03;access-02,0.5,1.0,0.0,1.0,4,4,1.0,1.0
independent-02,independent,access-02;aggregation-03,0.2,2,18,5,aggregation-03;access-02,access-02;aggregation-03,1.0,1.0,1.0,1.0,4,4,1.0,1.0
independent-02,independent,access-02;aggregation-03,0.2,2,19,6,aggregation-03;core-02,aggregation-03;access-02,0.5,1.0,0.0,1.0,4,4,1.0,1.0
independent-02,independent,access-02;aggregation-03,0.2,4,0,6,access-06;access-07,core-01;aggregation-03,0.0,0.5,0.0,0.0,4,9,1.0,0.4444444444444444
independent-02,independent,access-02;aggregation-03,0.2,4,1,8,aggregation-03;access-02,aggregation-03;access-02,1.0,1.0,1.0,1.0,4,4,1.0,1.0
independent-02,independent,access-02;aggregation-03,0.2,4,2,7,aggregation-05;aggregation-03,aggregation-03;aggregation-05,0.5,0.5,0.0,0.0,4,6,0.75,0.42857142857142855
independent-02,independent,access-02;aggregation-03,0.2,4,3,8,aggregation-03;core-02,core-01;aggregation-03,0.5,0.5,0.0,0.0,4,9,1.0,0.4444444444444444
independent-02,independent,access-02;aggregation-03,0.2,4,4,8,core-02;aggregation-03,core-02;access-02,0.5,0.5,0.0,0.0,4,7,1.0,0.5714285714285714
independent-02,independent,access-02;aggregation-03,0.2,4,5,7,core-02;access-02,core-02;aggregation-05,0.5,0.0,0.0,0.0,4,9,0.75,0.3
independent-02,independent,access-02;aggregation-03,0.2,4,6,9,aggregation-03;core-02,core-02;aggregation-01,0.5,0.0,0.0,0.0,4,9,1.0,0.4444444444444444
independent-02,independent,access-02;aggregation-03,0.2,4,7,9,aggregation-03;core-02,aggregation-03;access-02,0.5,1.0,0.0,1.0,4,4,1.0,1.0
independent-02,independent,access-02;aggregation-03,0.2,4,8,7,access-02;access-07,access-02;aggregation-03,0.5,1.0,0.0,1.0,4,4,1.0,1.0
independent-02,independent,access-02;aggregation-03,0.2,4,9,7,aggregation-05;access-02,aggregation-05;core-01,0.5,0.0,0.0,0.0,4,9,0.25,0.08333333333333333
independent-02,independent,access-02;aggregation-03,0.2,4,10,7,aggregation-03;core-02,aggregation-03;core-03,0.5,0.5,0.0,0.0,4,9,0.75,0.3
independent-02,independent,access-02;aggregation-03,0.2,4,11,7,aggregation-03;core-02,aggregation-03;access-16,0.5,0.5,0.0,0.0,4,4,0.75,0.6
independent-02,independent,access-02;aggregation-03,0.2,4,12,6,access-02;access-08,access-02;core-02,0.5,0.5,0.0,0.0,4,7,1.0,0.5714285714285714
independent-02,independent,access-02;aggregation-03,0.2,4,13,8,aggregation-03;access-01,aggregation-03;core-01,0.5,0.5,0.0,0.0,4,9,1.0,0.4444444444444444
independent-02,independent,access-02;aggregation-03,0.2,4,14,8,aggregation-03;core-02,aggregation-03;access-02,0.5,1.0,0.0,1.0,4,4,1.0,1.0
independent-02,independent,access-02;aggregation-03,0.2,4,15,7,aggregation-03;core-02,aggregation-03;aggregation-04,0.5,0.5,0.0,0.0,4,6,0.75,0.42857142857142855
independent-02,independent,access-02;aggregation-03,0.2,4,16,8,core-02;aggregation-03,core-02;aggregation-01,0.5,0.0,0.0,0.0,4,9,1.0,0.4444444444444444
independent-02,independent,access-02;aggregation-03,0.2,4,17,8,aggregation-03;access-02,aggregation-03;aggregation-01,1.0,0.5,1.0,0.0,4,6,1.0,0.6666666666666666
independent-02,independent,access-02;aggregation-03,0.2,4,18,8,core-02;aggregation-03,core-02;access-02,0.5,0.5,0.0,0.0,4,7,1.0,0.5714285714285714
independent-02,independent,access-02;aggregation-03,0.2,4,19,8,aggregation-03;access-02,aggregation-03;access-02,1.0,1.0,1.0,1.0,4,4,1.0,1.0
independent-02,independent,access-02;aggregation-03,0.4,0,0,4,aggregation-03;core-02,aggregation-03;core-02,0.5,0.5,0.0,0.0,4,6,0.75,0.42857142857142855
independent-02,independent,access-02;aggregation-03,0.4,0,1,5,aggregation-03;core-02,aggregation-03;access-02,0.5,1.0,0.0,1.0,4,4,1.0,1.0
independent-02,independent,access-02;aggregation-03,0.4,0,2,3,aggregation-03;core-02,aggregation-03;access-02,0.5,1.0,0.0,1.0,4,4,1.0,1.0
independent-02,independent,access-02;aggregation-03,0.4,0,3,3,aggregation-03;core-02,aggregation-03;access-02,0.5,1.0,0.0,1.0,4,4,1.0,1.0
independent-02,independent,access-02;aggregation-03,0.4,0,4,2,aggregation-03;core-02,aggregation-03;core-02,0.5,0.5,0.0,0.0,4,6,0.75,0.42857142857142855
independent-02,independent,access-02;aggregation-03,0.4,0,5,3,aggregation-03;core-02,aggregation-03;access-02,0.5,1.0,0.0,1.0,4,4,1.0,1.0
independent-02,independent,access-02;aggregation-03,0.4,0,6,3,aggregation-03;core-02,aggregation-03;core-02,0.5,0.5,0.0,0.0,4,6,0.75,0.42857142857142855
independent-02,independent,access-02;aggregation-03,0.4,0,7,4,aggregation-03;core-02,aggregation-03;access-02,0.5,1.0,0.0,1.0,4,4,1.0,1.0
independent-02,independent,access-02;aggregation-03,0.4,0,8,2,aggregation-03;core-02,aggregation-03;core-02,0.5,0.5,0.0,0.0,4,6,0.75,0.42857142857142855
independent-02,independent,access-02;aggregation-03,0.4,0,9,1,aggregation-03;core-02,aggregation-03;core-02,0.5,0.5,0.0,0.0,4,6,0.75,0.42857142857142855
independent-02,independent,access-02;aggregation-03,0.4,0,10,5,aggregation-03;core-02,aggregation-03;access-02,0.5,1.0,0.0,1.0,4,4,1.0,1.0
independent-02,independent,access-02;aggregation-03,0.4,0,11,3,aggregation-03;core-02,aggregation-03;core-02,0.5,0.5,0.0,0.0,4,6,0.75,0.42857142857142855
independent-02,independent,access-02;aggregation-03,0.4,0,12,3,aggregation-03;core-02,aggregation-03;core-02,0.5,0.5,0.0,0.0,4,6,0.75,0.42857142857142855
independent-02,independent,access-02;aggregation-03,0.4,0,13,3,aggregation-03;core-02,aggregation-03;access-02,0.5,1.0,0.0,1.0,4,4,1.0,1.0
independent-02,independent,access-02;aggregation-03,0.4,0,14,1,access-02;aggregation-01,access-02;aggregation-01,0.5,0.5,0.0,0.0,4,3,0.25,0.16666666666666666
independent-02,independent,access-02;aggregation-03,0.4,0,15,4,aggregation-03;core-02,aggregation-03;access-02,0.5,1.0,0.0,1.0,4,4,1.0,1.0
independent-02,independent,access-02;aggregation-03,0.4,0,16,4,aggregation-03;core-02,aggregation-03;access-02,0.5,1.0,0.0,1.0,4,4,1.0,1.0
independent-02,independent,access-02;aggregation-03,0.4,0,17,2,aggregation-03;core-02,aggregation-03;core-02,0.5,0.5,0.0,0.0,4,6,0.75,0.42857142857142855
independent-02,independent,access-02;aggregation-03,0.4,0,18,3,aggregation-03;core-02,aggregation-03;access-02,0.5,1.0,0.0,1.0,4,4,1.0,1.0
independent-02,independent,access-02;aggregation-03,0.4,0,19,4,aggregation-03;core-02,aggregation-03;access-02,0.5,1.0,0.0,1.0,4,4,1.0,1.0
independent-02,independent,access-02;aggregation-03,0.4,2,0,4,aggregation-03;access-07,aggregation-03;aggregation-04,0.5,0.5,0.0,0.0,4,6,0.75,0.42857142857142855
independent-02,independent,access-02;aggregation-03,0.4,2,1,4,access-02;access-14,access-02;access-17,0.5,0.5,0.0,0.0,4,2,0.25,0.2
independent-02,independent,access-02;aggregation-03,0.4,2,2,6,aggregation-03;core-02,aggregation-03;access-02,0.5,1.0,0.0,1.0,4,4,1.0,1.0
independent-02,independent,access-02;aggregation-03,0.4,2,3,5,aggregation-03;core-02,aggregation-03;access-03,0.5,0.5,0.0,0.0,4,4,0.75,0.6
independent-02,independent,access-02;aggregation-03,0.4,2,4,6,aggregation-03;core-02,aggregation-03;core-02,0.5,0.5,0.0,0.0,4,6,0.75,0.42857142857142855
independent-02,independent,access-02;aggregation-03,0.4,2,5,7,aggregation-03;core-02,aggregation-03;access-02,0.5,1.0,0.0,1.0,4,4,1.0,1.0
independent-02,independent,access-02;aggregation-03,0.4,2,6,5,aggregation-03;core-02,aggregation-03;access-04,0.5,0.5,0.0,0.0,4,4,0.75,0.6
independent-02,independent,access-02;aggregation-03,0.4,2,7,6,core-02;aggregation-03,core-02;core-01,0.5,0.0,0.0,0.0,4,12,1.0,0.3333333333333333
independent-02,independent,access-02;aggregation-03,0.4,2,8,5,access-02;access-06,aggregation-03;core-01,0.5,0.5,0.0,0.0,4,9,1.0,0.4444444444444444
